Unnamed: 0,Loyalty Number,Salary,CLV,Salary_Was_Imputed,Male_Enc,Marital_Enc,Education_Enc,Card_Enc,Promo_Enroll,Tenure_At_Cutoff,Churn,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Active_Months,Max_Flights_Month,Total_Months,Avg_Flights_Month,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn_Prob,Churn_Risk
1811,486776,276623.0,7080.13,0,1,1,4,2,0,47,0,14,18078,18078.0,0,6,4,12,1.1666666666666667,0.5,0.0,1291.2857142857142,5.0,7,6,1,0,0.004431237184596408,Low
1812,611247,100585.0,7081.69,0,0,1,2,2,0,64,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.008835412736855067,Low
1813,251095,70916.0,7082.83,0,0,2,2,2,0,13,0,29,37748,37748.0,1291,8,6,12,2.4166666666666665,0.6666666666666666,0.0342004874430433,1301.655172413793,1.0,5,7,12,5,0.11232376746617295,Low
1814,242812,102904.0,7083.64,0,0,1,2,2,0,28,0,30,55532,55532.0,1194,10,5,12,2.5,0.8333333333333334,0.0215011164733847,1851.0666666666664,0.0,6,8,11,5,0.01280230543374311,Low
1815,822727,73510.0,7086.18,1,0,0,1,2,0,25,1,22,36636,36636.0,766,6,6,12,1.8333333333333333,0.5,0.0209083961131127,1665.2727272727273,3.0,3,6,13,0,0.2531890680592995,Medium
1817,870522,70475.0,7089.68,0,0,1,2,2,0,19,0,16,24705,24705.0,378,6,4,12,1.3333333333333333,0.5,0.0153005464480874,1544.0625,0.0,3,3,4,6,0.08718956444600785,Low
1818,337925,65021.0,7090.47,0,0,2,2,2,0,40,0,14,19518,19518.0,0,5,5,12,1.1666666666666667,0.4166666666666667,0.0,1394.142857142857,3.0,1,2,11,0,0.09360098675937685,Low
1820,507555,48760.0,7094.17,0,1,1,2,2,0,45,0,23,29305,29305.0,1278,9,5,12,1.9166666666666667,0.75,0.0436103054086333,1274.1304347826087,0.0,8,5,3,7,0.019134277957928474,Low
1822,966580,82910.0,7109.3,0,0,2,2,2,0,24,0,12,19741,19741.0,1467,5,4,12,1.0,0.4166666666666667,0.0743123448660148,1645.0833333333333,1.0,3,0,4,5,0.08603935962290224,Low
1823,462993,79157.0,7122.27,0,0,2,2,2,0,49,0,15,20564,20564.0,0,6,4,12,1.25,0.5,0.0,1370.9333333333334,1.0,5,5,4,1,0.0456278161080346,Low
1824,601027,79157.0,7122.27,0,0,2,2,2,0,39,0,29,45298,45298.0,0,10,6,12,2.4166666666666665,0.8333333333333334,0.0,1562.0,0.0,9,9,8,3,0.02373014472246895,Low
1825,266536,47884.0,7123.08,0,1,1,2,2,0,26,0,13,21613,21613.0,0,4,4,12,1.0833333333333333,0.3333333333333333,0.0,1662.5384615384614,0.0,2,4,3,4,0.21884133866242322,Medium
1826,390924,72997.0,7130.29,0,1,0,4,2,0,13,1,10,16752,16752.0,0,3,6,12,0.8333333333333334,0.25,0.0,1675.2,5.0,1,3,6,0,0.5518696449277981,High
1827,184035,75657.0,7143.04,0,1,1,2,2,0,41,0,10,20671,20671.0,0,4,3,12,0.8333333333333334,0.3333333333333333,0.0,2067.1,2.0,5,2,0,3,0.18510158007845637,Medium
1828,632398,75657.0,7143.04,0,0,1,2,2,0,52,0,20,25208,25208.0,712,8,4,12,1.6666666666666667,0.6666666666666666,0.0282450015867978,1260.4,0.0,2,4,7,7,0.006365548038595579,Low
1829,290994,58588.0,7158.53,0,0,0,2,2,0,60,0,13,22099,22099.0,0,6,3,12,1.0833333333333333,0.5,0.0,1699.923076923077,0.0,0,2,5,6,0.013692641693699315,Low
1830,760672,81085.0,7159.81,0,1,2,2,2,0,15,0,12,23522,23522.0,0,6,4,12,1.0,0.5,0.0,1960.1666666666667,0.0,5,4,2,1,0.2228239786800746,Medium
1831,483212,73510.0,7163.54,1,0,0,1,2,0,18,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.12567471027578606,Low
1832,489108,73510.0,7163.54,1,0,0,1,2,0,61,0,12,15478,15478.0,0,6,4,12,1.0,0.5,0.0,1289.8333333333333,1.0,0,5,2,5,0.01120668850259111,Low
1833,430323,85936.0,7172.07,0,1,1,2,2,0,46,0,23,37678,37678.0,1752,10,4,12,1.9166666666666667,0.8333333333333334,0.0464992834014544,1638.1739130434785,0.0,6,5,8,4,0.007658127885963379,Low
1834,883055,86947.0,7173.91,0,1,0,2,2,0,43,0,12,16089,16089.0,985,7,5,12,1.0,0.5833333333333334,0.0612219528870656,1340.75,0.0,0,1,3,8,0.006774481947517533,Low
1836,309352,56904.0,7180.27,0,1,1,2,2,0,29,0,29,39860,39860.0,1231,10,5,12,2.4166666666666665,0.8333333333333334,0.0308830908178625,1374.4827586206898,0.0,5,10,3,11,0.012333362702171781,Low
1837,631853,62862.0,7180.97,0,0,1,2,2,0,64,0,39,56683,56683.0,1184,11,7,12,3.25,0.9166666666666666,0.0208880969602879,1453.4102564102564,0.0,8,13,9,9,0.0043815937405769405,Low
1838,470272,73510.0,7188.61,1,0,1,1,2,0,13,0,25,32917,32917.0,0,9,5,12,2.083333333333333,0.75,0.0,1316.68,0.0,1,5,10,9,0.022708034823540064,Low
1839,140042,87401.0,7189.11,0,1,0,2,2,0,40,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.03497252714753761,Low
1840,486117,54507.0,7193.1,0,0,1,2,2,0,60,0,16,24310,24310.0,0,7,4,12,1.3333333333333333,0.5833333333333334,0.0,1519.375,1.0,3,3,5,5,0.013517548208235784,Low
1842,328543,78247.0,7199.65,0,1,1,2,2,0,20,0,27,38688,38688.0,0,9,5,12,2.25,0.75,0.0,1432.888888888889,0.0,5,9,6,7,0.033302864482857894,Low
1844,483627,73510.0,7200.66,1,0,1,1,2,0,44,0,10,17244,17244.0,605,6,4,12,0.8333333333333334,0.5,0.0350846671305961,1724.4,3.0,1,3,6,0,0.07157141684838962,Low
1845,493061,73510.0,7200.66,1,1,1,1,2,0,37,0,17,26130,26130.0,423,7,5,12,1.4166666666666667,0.5833333333333334,0.0161882893226176,1537.0588235294117,1.0,1,5,7,4,0.030382926823317787,Low
1846,802425,73510.0,7200.66,1,0,1,1,2,0,17,0,13,23134,23134.0,0,6,5,12,1.0833333333333333,0.5,0.0,1779.5384615384614,0.0,2,5,0,6,0.10706304665303332,Low
1847,268139,87440.0,7212.14,0,1,0,2,2,0,48,0,10,14130,14130.0,676,5,3,12,0.8333333333333334,0.4166666666666667,0.0478414720452937,1413.0,0.0,5,0,3,2,0.05025523896811142,Low
1848,933642,55551.0,7218.02,0,0,1,2,2,0,15,0,12,20017,20017.0,0,6,3,12,1.0,0.5,0.0,1668.0833333333333,0.0,3,0,3,6,0.11300365312387377,Low
1849,399214,73510.0,7218.09,1,0,0,1,2,0,21,0,21,27133,27133.0,810,7,5,12,1.75,0.5833333333333334,0.0298529465963955,1292.047619047619,0.0,3,6,8,4,0.10459952083150628,Low
1850,289921,65096.0,7218.38,0,0,0,2,2,0,30,0,25,39873,39873.0,541,9,5,12,2.083333333333333,0.75,0.0135680786497128,1594.92,0.0,8,5,5,7,0.03640658754717544,Low
1851,910492,73510.0,7223.69,1,1,1,1,2,0,5,1,3,2139,2139.0,0,1,3,12,0.25,0.0833333333333333,0.0,713.0,3.0,0,0,3,0,0.34963112034979177,Medium
1852,456140,73510.0,7224.24,1,1,1,1,2,0,42,0,19,34890,34890.0,0,7,6,12,1.5833333333333333,0.5833333333333334,0.0,1836.315789473684,2.0,4,3,9,3,0.043238708388901405,Low
1853,760876,50878.0,7228.01,0,0,1,2,2,0,18,0,16,14284,14284.0,415,6,5,12,1.3333333333333333,0.5,0.0290534864183702,892.75,3.0,5,6,5,0,0.2997027758799455,Medium
1855,498587,66021.0,7232.61,0,1,1,2,2,0,18,0,28,39235,39235.0,0,8,5,12,2.333333333333333,0.6666666666666666,0.0,1401.25,2.0,4,13,7,4,0.1183751220650175,Low
1856,262526,73510.0,7236.13,1,1,1,1,2,0,45,0,18,27511,27511.0,340,6,4,12,1.5,0.5,0.0123586928864817,1528.388888888889,1.0,2,3,5,8,0.017917129895946456,Low
1857,155820,78202.0,7247.21,0,0,0,2,2,0,23,0,29,42040,42040.0,332,9,5,12,2.4166666666666665,0.75,0.0078972407231208,1449.655172413793,0.0,2,11,8,8,0.02581514469635874,Low
1858,163260,73510.0,7247.31,1,0,0,1,2,0,25,0,8,11908,11908.0,0,4,3,12,0.6666666666666666,0.3333333333333333,0.0,1488.5,2.0,1,2,2,3,0.18234199090493633,Medium
1859,213177,73510.0,7247.31,1,0,0,1,2,0,64,0,36,52725,52725.0,541,10,6,12,3.0,0.8333333333333334,0.0102607871028923,1464.5833333333333,0.0,10,2,12,12,0.0033689758748691448,Low
1860,482681,73510.0,7247.5,1,0,1,1,2,0,40,0,21,30210,30210.0,402,7,4,12,1.75,0.5833333333333334,0.0133068520357497,1438.571428571429,2.0,4,6,7,4,0.04496315875441364,Low
1861,869712,49133.0,7247.74,0,1,1,2,2,0,23,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.10524747011598833,Low
1863,725182,96953.0,7255.95,0,1,1,2,2,0,48,0,14,18086,18086.0,370,5,5,12,1.1666666666666667,0.4166666666666667,0.0204578126727855,1291.857142857143,1.0,0,8,1,5,0.020650740311372724,Low
1865,119633,53166.0,7256.58,0,1,1,2,2,0,45,0,15,20045,20045.0,753,8,4,12,1.25,0.6666666666666666,0.0375654776752307,1336.3333333333333,0.0,5,6,0,4,0.022812553347075847,Low
1866,979355,53166.0,7256.58,0,1,1,2,2,0,61,0,24,41896,41896.0,725,7,5,12,2.0,0.5833333333333334,0.0173047546305136,1745.6666666666667,0.0,5,5,2,12,0.005975371236503308,Low
1867,471204,96361.0,7258.63,0,1,1,2,2,0,35,0,20,29536,29536.0,0,5,5,12,1.6666666666666667,0.4166666666666667,0.0,1476.8,0.0,0,5,10,5,0.040663741456017415,Low
1868,278539,76521.0,7258.99,0,0,1,2,2,0,23,1,18,30900,30900.0,0,7,6,12,1.5,0.5833333333333334,0.0,1716.6666666666667,1.0,6,3,7,2,0.13068907431654384,Low
1869,903327,76521.0,7258.99,0,1,1,2,2,0,46,0,26,34120,34120.0,547,9,5,12,2.1666666666666665,0.75,0.016031652989449,1312.3076923076924,0.0,4,9,8,5,0.013131014639591623,Low
1870,723015,52471.0,7259.33,0,0,1,0,2,0,29,0,23,27580,27580.0,0,8,5,12,1.9166666666666667,0.6666666666666666,0.0,1199.1304347826087,2.0,8,5,6,4,0.12125871236746957,Low
1871,661118,73510.0,7260.83,1,0,0,1,2,0,33,0,15,22401,22401.0,0,5,5,12,1.25,0.4166666666666667,0.0,1493.4,4.0,3,9,3,0,0.26326075797635495,Medium
1872,661587,43337.0,7264.8,0,1,1,0,2,0,4,0,2,1492,1492.0,0,1,2,12,0.1666666666666666,0.0833333333333333,0.0,746.0,1.0,0,0,0,2,0.3794029758320952,High
1873,902192,59844.0,7268.1,0,0,1,2,2,0,65,0,11,16296,16296.0,0,6,4,12,0.9166666666666666,0.5,0.0,1481.4545454545455,0.0,3,1,2,5,0.012082287525830555,Low
1875,994374,73510.0,7276.34,1,1,0,1,2,0,44,0,29,36970,36970.0,577,10,4,12,2.4166666666666665,0.8333333333333334,0.0156072491209088,1274.8275862068965,0.0,10,10,3,6,0.024026738220305127,Low
1876,208234,73510.0,7281.25,1,0,2,1,2,0,41,0,23,31303,31303.0,0,8,6,12,1.9166666666666667,0.6666666666666666,0.0,1361.0,0.0,4,3,11,5,0.01896935006416329,Low
1880,368045,66652.0,7281.72,0,0,1,2,2,0,37,0,24,28134,28134.0,340,8,5,12,2.0,0.6666666666666666,0.0120850216819506,1172.25,0.0,7,12,0,5,0.058016453767975824,Low
1882,990122,69142.0,7282.22,0,1,0,2,2,0,29,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.07329886854439013,Low
1883,706425,39632.0,7284.26,0,1,1,0,2,0,31,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.10005797994789768,Low
1884,586686,81505.0,7284.36,0,1,2,2,2,0,9,0,13,20246,20246.0,0,5,4,12,1.0833333333333333,0.4166666666666667,0.0,1557.3846153846157,0.0,0,1,6,6,0.08750442320678462,Low
1886,616875,64680.0,7285.03,0,0,1,2,2,0,61,0,17,28137,28137.0,0,7,4,12,1.4166666666666667,0.5833333333333334,0.0,1655.1176470588234,0.0,1,5,5,6,0.008260433923075692,Low
1887,642043,64680.0,7285.03,0,1,1,2,2,0,59,0,17,20115,20115.0,0,6,5,12,1.4166666666666667,0.5,0.0,1183.235294117647,5.0,4,11,2,0,0.06198555723647419,Low
1888,736646,64680.0,7285.03,0,0,1,2,2,0,22,0,22,32656,32656.0,402,9,4,12,1.8333333333333333,0.75,0.0123101420872121,1484.3636363636365,0.0,4,10,4,4,0.04936162878835526,Low
1889,871627,64680.0,7285.03,0,0,1,2,2,0,1,1,5,11695,11695.0,0,1,5,12,0.4166666666666667,0.0833333333333333,0.0,2339.0,0.0,0,0,0,5,0.8296534729207607,High
1890,829505,80107.0,7286.79,0,0,1,2,2,0,11,0,12,16341,16341.0,0,6,4,12,1.0,0.5,0.0,1361.75,1.0,4,4,1,3,0.15785443033748,Medium
1891,607538,75383.0,7288.3,0,0,1,2,2,0,1,0,4,6804,6804.0,682,1,4,12,0.3333333333333333,0.0833333333333333,0.1002351557907113,1701.0,0.0,0,0,0,4,0.6387573721052846,High
1892,723112,75383.0,7288.3,0,0,1,2,2,0,44,0,26,43148,43148.0,609,9,5,12,2.1666666666666665,0.75,0.0141142115509409,1659.5384615384614,0.0,4,4,9,9,0.0060206704044801765,Low
1893,157212,76452.0,7289.3,0,0,1,2,2,0,12,0,27,33134,33134.0,380,10,5,12,2.25,0.8333333333333334,0.011468582121084,1227.1851851851852,1.0,3,8,12,4,0.04960063266958409,Low
1894,999902,73510.0,7290.07,1,1,1,1,2,0,43,0,27,43123,43123.0,492,10,5,12,2.25,0.8333333333333334,0.0114092247756417,1597.148148148148,0.0,3,7,10,7,0.0056664648736147755,Low
1895,576911,73510.0,7292.95,1,0,0,1,2,0,51,0,31,43359,43359.0,1400,10,5,12,2.583333333333333,0.8333333333333334,0.0322885675407643,1398.6774193548388,0.0,7,8,8,8,0.009325928374583087,Low
1896,717150,73510.0,7292.95,1,1,0,1,2,0,34,0,24,41687,41687.0,0,9,4,12,2.0,0.75,0.0,1736.9583333333333,1.0,5,8,8,3,0.035457311858924936,Low
1897,833397,92999.0,7294.4,0,0,1,2,2,0,50,0,21,38021,38021.0,0,7,4,12,1.75,0.5833333333333334,0.0,1810.5238095238096,0.0,1,4,6,10,0.004766663143577315,Low
1898,279380,73510.0,7294.49,1,1,0,1,2,0,2,0,1,1105,1105.0,0,1,1,12,0.0833333333333333,0.0833333333333333,0.0,1105.0,1.0,0,0,0,1,0.480589446225832,High
1899,593252,51553.0,7295.43,0,1,1,2,2,0,24,0,6,9510,9510.0,0,1,6,12,0.5,0.0833333333333333,0.0,1585.0,0.0,0,0,0,6,0.3438109635701974,Medium
1900,187459,49960.0,7297.69,0,1,1,2,2,0,4,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.21980859193708982,Medium
1901,176688,86107.0,7298.58,0,0,2,2,2,0,55,0,15,21810,21810.0,0,7,3,12,1.25,0.5833333333333334,0.0,1454.0,0.0,0,5,5,5,0.005874735910965335,Low
1902,274473,86107.0,7298.58,0,1,2,2,2,0,42,0,21,30140,30140.0,501,6,6,12,1.75,0.5,0.0166224286662242,1435.2380952380952,0.0,8,1,10,2,0.06740104025241803,Low
1903,760111,54219.0,7302.78,0,1,1,2,2,0,1,0,1,2495,2495.0,715,1,1,12,0.0833333333333333,0.0833333333333333,0.2865731462925852,2495.0,0.0,0,0,0,1,0.9346452007087244,High
1905,312490,74185.0,7319.58,0,1,1,2,2,0,36,0,21,40231,40231.0,529,7,6,12,1.75,0.5833333333333334,0.0131490641545077,1915.7619047619048,2.0,9,6,4,2,0.11435210558812205,Low
1906,551248,104878.0,7320.99,0,1,0,2,2,0,45,0,22,26960,26960.0,1902,10,5,12,1.8333333333333333,0.8333333333333334,0.0705489614243323,1225.4545454545455,1.0,6,7,7,2,0.012159395345714905,Low
1907,636413,91079.0,7322.93,0,1,1,2,2,0,20,0,24,38337,38337.0,555,9,5,12,2.0,0.75,0.0144768761248924,1597.375,0.0,4,9,5,6,0.02551187741764879,Low
1908,706962,91079.0,7322.93,0,1,1,2,2,0,29,0,17,22624,22624.0,1019,5,5,12,1.4166666666666667,0.4166666666666667,0.0450406647807637,1330.8235294117646,0.0,6,2,4,5,0.0904396198361062,Low
1910,325778,70631.0,7325.89,0,1,2,2,2,0,38,0,21,25824,25824.0,898,8,5,12,1.75,0.6666666666666666,0.0347738537794299,1229.7142857142858,2.0,6,6,7,2,0.04361889862785944,Low
1911,236395,77523.0,7326.54,0,1,1,2,2,0,52,0,33,51017,51017.0,0,9,6,12,2.75,0.75,0.0,1545.969696969697,0.0,4,11,12,6,0.009176519829981957,Low
1912,908246,77523.0,7326.54,0,0,1,2,2,0,57,0,18,30157,30157.0,413,8,5,12,1.5,0.6666666666666666,0.0136949961866233,1675.388888888889,1.0,5,10,1,2,0.020873370523034375,Low
1913,980575,73510.0,7329.89,1,1,0,1,2,0,39,0,18,21109,21109.0,961,6,5,12,1.5,0.5,0.0455256051920981,1172.7222222222222,1.0,6,5,4,3,0.09424176893109963,Low
1914,706125,51595.0,7330.19,0,0,1,2,2,0,18,0,18,27969,27969.0,1476,9,3,12,1.5,0.75,0.0527727126461439,1553.8333333333333,0.0,7,4,4,3,0.08456646170992868,Low
1915,906158,73510.0,7331.51,1,1,1,1,2,0,60,0,25,40228,40228.0,0,7,5,12,2.083333333333333,0.5833333333333334,0.0,1609.12,0.0,9,8,0,8,0.01678107245901854,Low
1916,977303,73510.0,7331.51,1,0,1,1,2,0,15,0,14,18784,18784.0,0,6,5,12,1.1666666666666667,0.5,0.0,1341.7142857142858,1.0,2,9,1,2,0.18117367991110583,Medium
1917,593190,96269.0,7334.33,0,1,2,2,2,0,58,0,25,31757,31757.0,479,8,6,12,2.083333333333333,0.6666666666666666,0.0150832887237459,1270.28,1.0,5,8,6,6,0.0072907875029323225,Low
1918,369188,54568.0,7334.92,0,0,2,2,2,0,66,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.01310328670231136,Low
1920,279777,96337.0,7341.74,0,1,0,2,2,0,61,0,15,25982,25982.0,355,7,5,12,1.25,0.5833333333333334,0.0136633053652528,1732.1333333333334,0.0,6,2,2,5,0.011558571821184442,Low
1921,224691,73510.0,7343.35,1,0,0,1,2,0,19,0,10,16492,16492.0,0,3,5,12,0.8333333333333334,0.25,0.0,1649.2,6.0,1,9,0,0,0.6076828987377518,High
1923,989262,53487.0,7347.41,0,0,1,2,2,0,4,0,4,5991,5991.0,479,3,2,12,0.3333333333333333,0.25,0.0799532632281756,1497.75,1.0,0,0,1,3,0.41150451502516794,High
1924,823319,56119.0,7356.38,0,0,1,2,2,0,7,0,7,9603,9603.0,0,3,3,12,0.5833333333333334,0.25,0.0,1371.857142857143,0.0,0,0,1,6,0.24451767254349338,Medium
1925,664008,91285.0,7356.56,0,1,1,2,2,0,1,0,1,1072,1072.0,0,1,1,12,0.0833333333333333,0.0833333333333333,0.0,1072.0,0.0,0,0,0,1,0.3448273599928097,Medium
1926,893266,50433.0,7367.65,0,0,1,2,2,0,21,0,15,24543,24543.0,0,7,4,12,1.25,0.5833333333333334,0.0,1636.2,2.0,4,7,1,3,0.1494169400115462,Low
1927,606875,73510.0,7371.59,1,1,2,1,2,0,40,0,23,28298,28298.0,1017,10,5,12,1.9166666666666667,0.8333333333333334,0.0359389356138242,1230.3478260869565,0.0,2,6,7,8,0.004196033894907566,Low
1928,797216,73510.0,7374.08,1,0,1,1,2,0,41,0,18,22654,22654.0,0,7,3,12,1.5,0.5833333333333334,0.0,1258.5555555555557,2.0,5,3,9,1,0.05690636891200729,Low
1931,917191,73510.0,7377.23,1,1,1,1,2,0,41,0,18,21380,21380.0,479,6,5,12,1.5,0.5,0.0224041159962581,1187.7777777777778,1.0,6,3,5,4,0.058811000008941836,Low
1932,294184,76971.0,7379.46,0,1,1,2,2,0,59,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.01424675997588086,Low
1933,349577,78966.0,7381.62,0,1,1,2,2,0,21,0,18,32767,32767.0,1898,6,6,12,1.5,0.5,0.0579241309854426,1820.388888888889,0.0,3,0,7,8,0.05354456247315907,Low
1934,938031,72064.0,7381.91,0,0,1,2,2,0,59,0,18,29955,29955.0,0,9,4,12,1.5,0.75,0.0,1664.1666666666667,0.0,4,7,1,6,0.0051570498179453125,Low
1935,906946,52990.0,7388.18,0,0,1,2,2,0,62,0,14,12108,12108.0,0,6,5,12,1.1666666666666667,0.5,0.0,864.8571428571429,0.0,1,8,0,5,0.011650945867780552,Low
1936,284782,83960.0,7396.28,0,0,1,2,2,0,40,0,12,19893,19893.0,0,6,3,12,1.0,0.5,0.0,1657.75,2.0,4,2,3,3,0.05182387545211012,Low
1937,962455,83960.0,7396.28,0,0,1,2,2,0,50,0,29,49318,49318.0,0,10,5,12,2.4166666666666665,0.8333333333333334,0.0,1700.6206896551723,0.0,4,11,6,8,0.003764822427918965,Low
1939,182205,73510.0,7399.03,1,0,1,1,2,0,1,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.2085868931740354,Medium
1940,530770,73510.0,7399.03,1,1,1,1,2,0,57,0,18,27963,27963.0,1249,8,4,12,1.5,0.6666666666666666,0.0446661660050781,1553.5,2.0,7,9,1,1,0.02972697911520394,Low
1941,141047,58210.0,7403.45,0,0,1,0,2,0,33,0,24,31183,31183.0,482,8,7,12,2.0,0.6666666666666666,0.0154571401083923,1299.2916666666667,2.0,4,8,9,3,0.08718246864557075,Low
1942,413243,74918.0,7405.27,0,0,0,2,2,0,66,0,21,37080,37080.0,0,8,5,12,1.75,0.6666666666666666,0.0,1765.7142857142858,0.0,6,6,2,7,0.007289533059959885,Low
1943,211842,199426.0,7405.42,0,1,2,4,2,0,12,0,22,37936,37936.0,536,8,5,12,1.8333333333333333,0.6666666666666666,0.0141290594685786,1724.3636363636365,0.0,3,2,9,8,0.004024621807520775,Low
1944,567319,59837.0,7406.88,0,0,1,2,2,0,34,0,14,23502,23502.0,975,5,4,12,1.1666666666666667,0.4166666666666667,0.0414858309931069,1678.7142857142858,0.0,0,4,1,9,0.04030704329585461,Low
1945,349220,77868.0,7408.17,0,1,1,2,2,0,45,0,16,25972,25972.0,351,5,6,12,1.3333333333333333,0.4166666666666667,0.0135145541352225,1623.25,1.0,3,0,9,4,0.04944079167429031,Low
1946,162180,76660.0,7409.08,0,1,0,2,2,0,3,0,9,17876,17876.0,871,3,4,12,0.75,0.25,0.0487245468784963,1986.2222222222224,0.0,0,0,0,9,0.31062748972450255,Medium
1948,994707,90750.0,7409.59,0,1,0,2,2,0,5,0,10,19769,19769.0,0,3,5,12,0.8333333333333334,0.25,0.0,1976.9,0.0,0,0,4,6,0.3447843145874087,Medium
1949,796213,70321.0,7412.03,0,1,2,2,2,0,16,0,9,13752,13752.0,569,5,3,12,0.75,0.4166666666666667,0.0413757998836532,1528.0,6.0,4,5,0,0,0.3125580756947434,Medium
1950,883841,75768.0,7412.14,0,1,0,2,2,0,54,0,23,39270,39270.0,0,6,5,12,1.9166666666666667,0.5,0.0,1707.391304347826,3.0,7,10,6,0,0.1124206696337546,Low
1951,244762,73510.0,7412.96,1,1,0,1,2,0,48,0,8,11472,11472.0,471,5,3,12,0.6666666666666666,0.4166666666666667,0.0410564853556485,1434.0,1.0,2,0,4,2,0.046387113104590844,Low
1952,271357,73510.0,7412.96,1,0,0,1,2,0,3,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.22318147715889106,Medium
1953,338285,77621.0,7414.44,0,0,1,2,2,0,8,0,19,26823,26823.0,978,6,6,12,1.5833333333333333,0.5,0.0364612459456436,1411.7368421052631,0.0,0,5,9,5,0.12400259645393255,Low
1954,855007,77621.0,7414.44,0,1,1,2,2,0,66,0,12,20194,20194.0,417,5,5,12,1.0,0.4166666666666667,0.0206496979300782,1682.8333333333333,0.0,4,0,0,8,0.010929668688750593,Low
1955,614830,73510.0,7416.2,1,1,0,1,2,0,62,0,35,54695,54695.0,0,10,5,12,2.9166666666666665,0.8333333333333334,0.0,1562.7142857142858,0.0,6,6,13,10,0.002693656513830657,Low
1956,664799,73510.0,7416.2,1,0,0,1,2,0,7,0,16,19789,19789.0,697,5,4,12,1.3333333333333333,0.4166666666666667,0.0352215877507706,1236.8125,0.0,0,3,9,4,0.20708074898060538,Medium
1958,609532,66596.0,7421.59,0,0,1,2,2,0,58,0,26,35437,35437.0,1572,8,6,12,2.1666666666666665,0.6666666666666666,0.0443604142562858,1362.9615384615386,0.0,8,3,7,8,0.012281475238192743,Low
1959,666680,49188.0,7422.19,0,1,1,2,2,0,64,0,13,15838,15838.0,554,5,3,12,1.0833333333333333,0.4166666666666667,0.0349791640358631,1218.3076923076924,0.0,2,6,2,3,0.02508885878168735,Low
1960,789148,49188.0,7422.19,0,1,1,2,2,0,29,0,14,20832,20832.0,431,6,5,12,1.1666666666666667,0.5,0.0206893241167434,1488.0,1.0,0,7,4,3,0.09009941905631065,Low
1961,404846,93595.0,7425.85,0,1,1,2,2,0,38,0,19,35003,35003.0,491,7,5,12,1.5833333333333333,0.5833333333333334,0.01402736908265,1842.2631578947369,2.0,9,4,4,2,0.07453730907992193,Low
1962,315242,74379.0,7425.87,0,1,1,2,2,0,60,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.014108741627578246,Low
1963,455474,53016.0,7427.5,0,0,0,2,2,0,40,0,29,47657,47657.0,0,8,6,12,2.4166666666666665,0.6666666666666666,0.0,1643.344827586207,0.0,7,6,6,10,0.025591570640101705,Low
1964,650529,89198.0,7427.85,0,0,1,2,2,0,11,0,24,47018,47018.0,1158,7,7,12,2.0,0.5833333333333334,0.0246288655408566,1959.0833333333333,3.0,5,6,13,0,0.24022421185433424,Medium
1965,938830,76959.0,7430.35,0,1,1,2,2,0,23,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.07194457082020055,Low
1966,915194,74962.0,7432.86,0,0,0,2,2,0,59,0,19,37566,37566.0,0,5,6,12,1.5833333333333333,0.4166666666666667,0.0,1977.157894736842,2.0,3,4,9,3,0.05366265806221122,Low
1968,288500,52671.0,7434.68,0,1,1,2,2,0,32,0,20,25899,25899.0,733,7,6,12,1.6666666666666667,0.5833333333333334,0.0283022510521641,1294.95,0.0,2,7,6,5,0.05130154739475464,Low
1969,554888,96564.0,7437.51,0,1,2,2,2,0,9,1,14,23106,23106.0,0,6,5,12,1.1666666666666667,0.5,0.0,1650.428571428571,1.0,0,3,10,1,0.11941040823245405,Low
1970,352280,95469.0,7437.69,0,0,1,2,2,0,5,0,9,11928,11928.0,493,4,3,12,0.75,0.3333333333333333,0.0413313212608987,1325.3333333333333,0.0,0,0,3,6,0.1145089827921417,Low
