Loyalty Number,Salary,CLV,Card_Enc,Tenure_At_Cutoff,Promo_Enroll,Total_Flights,Months_Since_Last_Flight,Activity_Rate,Redemption_Ratio,Avg_Flights_Month,Avg_Distance_Per_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn,Churn_Prob,Churn_Risk,Segment_ID,Segment_Name,Action_Code,Recommended_Action,Timing
842054,58549.0,7854.77,2,9,0,18,0.0,0.5833333333333334,0.0,1.5,1733.8333333333333,0,7,5,6,0,0.0943262764423157,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
149884,59149.0,7855.32,2,6,0,19,0.0,0.5,0.0,1.5833333333333333,1231.0526315789473,0,0,11,8,0,0.0803170164997428,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
184207,73510.0,7857.3,2,55,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0204376941057902,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
957214,195398.0,7860.09,2,30,0,17,0.0,0.6666666666666666,0.0206695230472244,1.4166666666666667,1249.3529411764705,3,3,7,4,0,0.0035835474823972,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
909262,73510.0,7863.03,2,25,0,27,0.0,0.8333333333333334,0.0,2.25,1466.111111111111,2,8,8,9,1,0.0077981597080573,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
616920,48909.0,7882.99,2,40,0,20,1.0,0.5833333333333334,0.0242773593638237,1.6666666666666667,1188.35,3,5,6,6,0,0.0347300165170386,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
725086,87951.0,7887.96,2,7,0,18,0.0,0.3333333333333333,0.0192349254376485,1.5,1799.388888888889,0,5,6,7,0,0.1549079574060351,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
391939,73510.0,7890.6,2,26,0,21,1.0,0.6666666666666666,0.0168029841552308,1.75,1391.4761904761904,2,5,11,3,0,0.0480139136074647,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
787001,73510.0,7890.6,2,23,0,25,2.0,0.6666666666666666,0.0,2.083333333333333,1523.44,3,8,12,2,0,0.0898885077321518,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
426720,52704.0,7891.58,2,16,0,20,2.0,0.5,0.010693485248719,1.6666666666666667,1571.05,5,4,8,3,0,0.2377468718561943,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
663757,73510.0,7901.74,2,22,0,15,2.0,0.5833333333333334,0.0262364184745085,1.25,1834.6,2,3,7,3,1,0.0944861581545049,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
830503,73510.0,7901.74,2,17,0,25,0.0,0.75,0.0258022074409765,2.083333333333333,1641.72,3,7,7,8,0,0.0297596619709356,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
106397,73510.0,7902.68,2,67,0,10,1.0,0.3333333333333333,0.0,0.8333333333333334,1781.2,3,0,6,1,0,0.0546539542788787,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
883212,73510.0,7902.68,2,14,0,20,0.0,0.5833333333333334,0.0171736691185637,1.6666666666666667,1604.2,3,5,6,6,0,0.077369689815185,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
829684,100913.0,7908.45,2,63,0,21,0.0,0.6666666666666666,0.0,1.75,1166.2380952380952,7,3,6,5,0,0.0059856938680987,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
806168,88674.0,7910.87,2,64,0,10,0.0,0.4166666666666667,0.0,0.8333333333333334,1594.4,3,0,5,2,0,0.0203367601765589,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
621951,64042.0,7911.63,2,16,0,22,0.0,0.6666666666666666,0.0106545315821025,1.8333333333333333,1668.090909090909,3,7,3,9,0,0.0305692239950016,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
439350,73510.0,7912.13,2,58,0,16,1.0,0.6666666666666666,0.0336644173174615,1.3333333333333333,1648.625,5,6,4,1,0,0.0239391944262703,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
837215,73510.0,7912.13,2,16,0,18,0.0,0.6666666666666666,0.0,1.5,1455.9444444444443,7,6,1,4,0,0.1194958243174399,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
419776,88363.0,7914.82,2,43,0,27,1.0,0.8333333333333334,0.0392937417066103,2.25,1367.6666666666667,7,7,9,4,0,0.0143640243422014,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
313538,54871.0,7915.98,2,51,0,26,0.0,0.6666666666666666,0.0181013152754264,2.1666666666666665,1476.7307692307693,4,8,5,9,0,0.0104536866240521,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
100018,92552.0,7919.2,2,16,0,24,0.0,0.8333333333333334,0.0298728813559322,2.0,1573.3333333333333,5,2,9,8,0,0.0129592074055275,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
767774,92552.0,7919.2,2,59,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0121936840133845,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
383969,75554.0,7920.28,2,3,0,6,1.0,0.1666666666666666,0.0,0.5,1473.0,0,0,0,6,0,0.33502943416634,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
611436,87511.0,7930.6,2,45,0,22,0.0,0.5833333333333334,0.0196662886764944,1.8333333333333333,1402.9545454545455,2,5,8,7,0,0.0099313716295829,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
127311,48636.0,7937.06,2,46,0,12,2.0,0.4166666666666667,0.0275815348882222,1.0,1722.1666666666667,0,3,6,3,0,0.0632127780410267,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
132705,48636.0,7937.06,2,48,0,25,0.0,0.9166666666666666,0.0262785040233111,2.083333333333333,1496.28,3,9,5,8,0,0.0041931244140152,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
384336,62517.0,7942.17,2,25,0,11,0.0,0.5833333333333334,0.0709769094138543,0.9166666666666666,1279.5454545454545,2,5,0,4,0,0.0423406154586258,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
828353,74504.0,7942.45,2,30,0,26,0.0,0.9166666666666666,0.0102994011976047,2.1666666666666665,1445.1923076923076,7,5,6,8,0,0.0055430302183771,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
502708,75968.0,7943.51,2,50,0,14,3.0,0.5,0.0146515002574544,1.1666666666666667,1525.928571428571,2,7,5,0,0,0.0530924388073778,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
535233,51070.0,7950.18,2,36,0,14,1.0,0.5833333333333334,0.0258682207421503,1.1666666666666667,1201.142857142857,7,4,2,1,0,0.1037155104495684,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
276937,87152.0,7951.78,2,38,0,14,0.0,0.5,0.0,1.1666666666666667,1717.0,4,7,0,3,0,0.0532812378523885,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
730726,73510.0,7952.84,2,49,0,15,0.0,0.5833333333333334,0.0,1.25,1693.5333333333333,2,10,1,2,0,0.0358140864739058,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
878327,69317.0,7957.63,2,25,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0663085168490476,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
817168,103875.0,7960.01,2,64,0,36,0.0,0.9166666666666666,0.0163939706261272,3.0,1724.888888888889,8,8,12,8,0,0.0012316828667672,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
425436,51018.0,7974.95,2,20,0,23,0.0,0.6666666666666666,0.0,1.9166666666666667,1443.0869565217392,5,9,3,6,0,0.070147457700931,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
620858,51018.0,7974.95,2,35,0,17,2.0,0.5,0.0407893822527968,1.4166666666666667,1693.0588235294117,4,6,4,3,0,0.097097279570135,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
170799,58260.0,7983.43,2,17,0,13,0.0,0.4166666666666667,0.0,1.0833333333333333,1264.2307692307693,3,6,1,3,0,0.1998519345179693,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
442879,73510.0,7984.09,2,31,0,26,1.0,0.8333333333333334,0.0400824553366926,2.1666666666666665,1007.5384615384615,7,11,6,2,0,0.0657653261055621,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
507503,70206.0,7985.14,2,8,0,19,0.0,0.3333333333333333,0.0,1.5833333333333333,1274.421052631579,0,6,9,4,0,0.251437111693362,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
952717,70206.0,7985.14,2,33,0,31,0.0,0.8333333333333334,0.0182240136802247,2.583333333333333,1320.483870967742,8,9,11,3,0,0.0386751866378896,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
119009,74544.0,7988.51,2,66,0,18,0.0,0.6666666666666666,0.0,1.5,1531.111111111111,6,5,2,5,0,0.0066360193996718,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
734459,60773.0,7993.0,2,25,0,15,4.0,0.4166666666666667,0.0411954765751211,1.25,1650.6666666666667,9,3,3,0,0,0.4331601790385218,High,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
307848,83174.0,7996.6,2,38,0,15,0.0,0.75,0.0,1.25,1668.2666666666669,5,2,6,2,0,0.018673629721562,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
581913,63853.0,7996.6,2,2,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.2122861684643183,Medium,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
159272,53176.0,7998.14,2,28,0,14,0.0,0.6666666666666666,0.0173136603691403,1.1666666666666667,1311.928571428571,3,3,1,7,0,0.0215692033939517,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
181139,73510.0,8002.31,2,53,0,33,0.0,0.8333333333333334,0.0211227642447298,2.75,1441.7878787878788,4,8,13,8,1,0.0044698370672537,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
969313,71427.0,8004.21,2,35,0,38,0.0,1.0,0.0307657577760936,3.1666666666666665,1632.0263157894738,8,13,9,8,0,0.0069774247895992,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
702884,79817.0,8007.35,2,33,0,20,0.0,0.6666666666666666,0.0601213245237819,1.6666666666666667,1294.05,8,1,6,5,0,0.0346236205173141,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
357381,73510.0,8007.4,2,46,0,23,0.0,0.6666666666666666,0.0417733089579524,1.9166666666666667,951.304347826087,2,11,3,7,0,0.0122729064606508,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
464447,73510.0,8007.4,2,55,0,17,0.0,0.5833333333333334,0.0598317655571635,1.4166666666666667,1300.7058823529412,4,7,2,4,0,0.0154330960035784,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
823740,73510.0,8007.4,2,9,0,14,1.0,0.3333333333333333,0.0,1.1666666666666667,1588.2857142857142,0,3,9,2,0,0.3020930541652926,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
950660,73510.0,8007.4,2,25,0,14,0.0,0.5,0.0240192480221841,1.1666666666666667,1751.571428571429,0,3,8,3,0,0.0687152295292279,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
854742,47245.0,8009.47,2,32,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.071967921282644,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
935420,47245.0,8009.47,2,67,0,18,0.0,0.5,0.0335230866540164,1.5,1405.3333333333333,3,4,7,4,0,0.0176961527794002,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
299359,61641.0,8012.84,2,15,0,14,1.0,0.6666666666666666,0.0581395348837209,1.1666666666666667,1283.857142857143,1,4,6,3,0,0.0472748721761449,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
474342,61641.0,8012.84,2,7,0,18,1.0,0.5,0.0,1.5,1397.0555555555557,0,1,11,6,0,0.0978803602744204,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
383421,73510.0,8012.92,2,61,0,20,0.0,0.6666666666666666,0.0256890479118913,1.6666666666666667,1788.7,7,5,1,7,0,0.0082554050987667,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
670294,63515.0,8013.61,2,26,0,25,0.0,0.8333333333333334,0.0386580630091389,2.083333333333333,1369.96,4,5,9,7,0,0.0166096932079238,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
874044,63515.0,8013.61,2,56,0,25,0.0,0.6666666666666666,0.0,2.083333333333333,1604.36,2,8,6,9,0,0.0057821720927656,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
167016,79936.0,8013.9,2,57,0,5,0.0,0.25,0.0,0.4166666666666667,1813.2,2,0,1,2,0,0.0827172233929182,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
131036,92516.0,8016.75,2,18,0,9,1.0,0.4166666666666667,0.0,0.75,959.2222222222222,2,2,3,2,0,0.068540299928463,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
253635,92516.0,8016.75,2,37,0,20,1.0,0.75,0.0,1.6666666666666667,1509.25,5,3,9,3,0,0.0166343908553794,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
169699,71635.0,8021.07,2,13,0,13,5.0,0.4166666666666667,0.0332195256989941,1.0833333333333333,1667.2307692307693,3,6,4,0,1,0.4184374865819585,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
442831,57031.0,8023.08,2,37,0,17,2.0,0.4166666666666667,0.0257711442786069,1.4166666666666667,1182.3529411764705,0,5,10,2,1,0.0988552796159162,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
600923,57031.0,8023.08,2,59,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0186566901325386,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
803252,101563.0,8024.51,2,43,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0170622130785577,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
184754,60227.0,8024.99,2,53,0,12,1.0,0.4166666666666667,0.0216125930050108,1.0,1646.4166666666667,0,7,2,3,0,0.0423321727655407,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
644945,73510.0,8025.23,2,16,0,21,0.0,0.9166666666666666,0.0586007630161579,1.75,1697.5238095238096,4,4,4,9,0,0.0101999705244705,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
797714,95877.0,8026.28,2,32,0,27,0.0,0.75,0.0,2.25,1478.6296296296296,7,9,7,4,0,0.0293983117546746,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
419893,73510.0,8026.38,2,11,0,23,1.0,0.5833333333333334,0.0188696726374305,1.9166666666666667,1407.8260869565215,6,2,14,1,0,0.263688877625467,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
509223,73510.0,8026.38,2,7,0,15,0.0,0.4166666666666667,0.028317778283633,1.25,1464.3333333333333,0,4,7,4,1,0.2239207630203696,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
883255,73237.0,8028.18,2,48,0,31,0.0,0.8333333333333334,0.0096360550631717,2.583333333333333,1710.645161290323,7,9,6,9,0,0.005350133241241,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
558451,102791.0,8029.39,2,55,0,16,1.0,0.5,0.0149030823006037,1.3333333333333333,1966.875,1,8,5,2,0,0.0294751521888512,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
638004,87579.0,8029.72,2,3,0,2,2.0,0.0833333333333333,0.0,0.1666666666666666,2013.0,0,0,0,2,0,0.791261630343579,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
204935,61237.0,8031.71,2,64,0,22,0.0,0.6666666666666666,0.0132264010606991,1.8333333333333333,1405.590909090909,5,2,10,5,0,0.0066902840781001,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
799690,52145.0,8032.4,2,20,0,19,4.0,0.5833333333333334,0.0332359623498864,1.5833333333333333,1621.578947368421,7,6,6,0,0,0.3147837200957233,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
485281,83357.0,8033.91,2,13,0,22,0.0,0.8333333333333334,0.0366726529762369,1.8333333333333333,1746.409090909091,3,8,6,5,0,0.0253918292747201,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
615561,73510.0,8036.45,2,21,0,47,1.0,0.8333333333333334,0.0,3.9166666666666665,1598.7446808510638,13,13,10,11,0,0.057121120393152,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
157674,84580.0,8038.95,2,58,0,17,1.0,0.5833333333333334,0.0144491066594477,1.4166666666666667,1738.3529411764705,7,2,6,2,0,0.0324556356795282,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
